Time,Indoor Temperature(C),Indoor Humidity(%),Outdoor Temperature(C),Outdoor Humidity(%),Dew Point(C),Wind Chill(C),Heat Index(C),ABS Pressure(mmhg),REL Pressure(mmhg),Wind(m/s),Gust(m/s),Wind Direction(deg),Rain Event(mm),Rain Rate(mm/h),Hour Rain(mm),Daily Rain(mm),Weekly Rain(mm),Monthly Rain(mm),Yearly Rain(mm),Total Rain(mm),Solar Rad(w/m2),UVI,Soilmoisture(%),PM2.5(ug/m3),leafwetness(%),Temperature(C) 
2024/12/03 21:45:22,40.4,55,20.3,98,20.0,20.3,20.3,760.4,760.2,0,0,26,10.8,0,0.9,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 21:46:22,40.4,55,20.3,98,20.0,20.3,20.3,760.5,760.3,0,0,26,10.8,0,0.9,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 21:47:22,40.4,55,20.3,98,20.0,20.3,20.3,760.5,760.3,0,0,26,10.8,0,0.9,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 21:48:22,40.4,55,20.3,98,20.0,20.3,20.3,760.6,760.5,0,0,26,10.8,0,0.9,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 21:49:22,40.4,55,20.3,98,20.0,20.3,20.3,760.5,760.3,0,0,26,10.8,0,0.9,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 21:50:22,40.4,55,20.3,98,20.0,20.3,20.3,760.4,760.2,0,0,26,10.8,0,0.9,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 21:51:22,40.4,55,20.3,98,20.0,20.3,20.3,760.5,760.3,0,0,26,10.8,0,0.9,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 21:52:22,40.4,55,20.3,98,20.0,20.3,20.3,760.5,760.3,0,0,26,10.8,0,0.9,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 21:53:22,40.4,55,20.3,98,20.0,20.3,20.3,760.3,760.2,0.7,1.1,26,10.8,0,0.9,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 21:54:22,40.4,55,20.3,98,20.0,20.3,20.3,760.4,760.2,1.0,1.1,26,10.8,0,0.9,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 21:55:22,40.4,55,20.3,98,20.0,20.3,20.3,760.5,760.3,0,0,26,10.8,0,0.9,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 21:56:22,40.4,55,20.3,98,20.0,20.3,20.3,760.4,760.2,0,0,26,10.8,0,0.9,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 21:57:22,40.4,55,20.3,98,20.0,20.3,20.3,760.5,760.3,0,0,26,10.8,0,0.9,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 21:58:22,40.4,55,20.3,98,20.0,20.3,20.3,760.5,760.4,0,0,26,10.8,0,0.9,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 21:59:22,40.4,55,20.3,98,20.0,20.3,20.3,760.5,760.3,0,0,26,10.8,0,0.9,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 22:00:22,40.4,55,20.3,98,20.0,20.3,20.3,760.5,760.4,0,0,26,10.8,0,0,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 22:01:22,40.4,55,20.3,98,20.0,20.3,20.3,760.6,760.5,0,0,26,10.8,0,0,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 22:02:22,40.4,55,20.3,98,20.0,20.3,20.3,760.6,760.5,0,0,26,10.8,0,0,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 22:03:22,40.4,55,20.3,98,20.0,20.3,20.3,760.5,760.4,0,0,26,10.8,0,0,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 22:04:22,40.4,55,20.3,98,20.0,20.3,20.3,760.5,760.4,0,0,26,10.8,0,0,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 22:05:22,40.4,55,20.3,98,20.0,20.3,20.3,760.5,760.3,0,0,26,10.8,0,0,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 22:06:22,40.4,55,20.3,98,20.0,20.3,20.3,760.4,760.2,0,0,26,10.8,0,0,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 22:07:22,40.4,55,20.2,98,19.9,20.2,20.2,760.7,760.5,0,0,26,10.8,0,0,8.4,14.1,14.1,85.2,85.2,0,0,-,6553,-,-
2024/12/03 22:08:22,40.4,55,20.2,98,19.9,20.2,20.2,760.6,760.5,1.3,2.2,27,11.1,1.8,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:09:22,40.4,55,20.2,98,19.9,20.2,20.2,760.5,760.4,0.3,1.1,27,11.1,1.8,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:10:22,40.4,55,20.2,98,19.9,20.2,20.2,760.5,760.4,0.7,1.1,27,11.1,1.8,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:11:22,40.4,55,20.2,98,19.9,20.2,20.2,760.5,760.4,0.3,1.1,120,11.1,1.8,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:12:22,40.4,55,20.2,97,19.7,20.2,20.2,760.6,760.5,1.7,2.2,98,11.1,1.8,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:13:22,40.4,55,20.2,98,19.9,20.2,20.2,760.5,760.3,0,0,98,11.1,1.8,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:14:22,40.4,55,20.2,98,19.9,20.2,20.2,760.8,760.6,0,0,112,11.1,1.8,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:15:22,40.4,55,20.2,98,19.9,20.2,20.2,760.6,760.5,0,0,98,11.1,1.8,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:16:22,40.4,55,20.2,98,19.9,20.2,20.2,760.5,760.4,0,0,98,11.1,1.8,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:17:22,40.4,55,20.2,98,19.9,20.2,20.2,760.5,760.4,0,0,112,11.1,1.8,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:18:22,40.4,55,20.2,98,19.9,20.2,20.2,760.7,760.5,0,0,98,11.1,1.8,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:19:22,40.4,55,20.2,98,19.9,20.2,20.2,760.6,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:20:22,40.4,55,20.2,98,19.9,20.2,20.2,760.7,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:21:22,40.4,55,20.2,98,19.9,20.2,20.2,760.7,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:22:22,40.4,55,20.2,98,19.9,20.2,20.2,760.6,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:23:22,40.4,55,20.2,98,19.9,20.2,20.2,760.5,760.3,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:24:22,40.4,55,20.1,98,19.8,20.1,20.1,760.5,760.3,1.0,1.1,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:25:22,40.4,55,20.1,98,19.8,20.1,20.1,760.7,760.5,0.1,1.1,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:26:22,40.4,55,20.1,98,19.8,20.1,20.1,760.6,760.5,0.1,1.1,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:27:22,40.4,55,20.0,98,19.7,20.0,20.0,760.6,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:28:22,40.4,55,20.1,98,19.8,20.1,20.1,760.6,760.5,0.1,1.1,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:29:22,40.4,55,20.0,98,19.7,20.0,20.0,760.5,760.3,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:30:22,40.4,55,20.0,98,19.7,20.0,20.0,760.8,760.6,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:31:22,40.4,55,20.0,98,19.7,20.0,20.0,760.5,760.3,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:32:22,40.4,55,20.0,98,19.7,20.0,20.0,760.7,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:33:22,40.4,55,20.0,98,19.7,20.0,20.0,760.7,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:34:22,40.4,55,20.0,98,19.7,20.0,20.0,760.8,760.6,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:35:22,40.4,55,20.0,97,19.5,20.0,20.0,760.7,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:36:22,40.4,55,20.0,98,19.7,20.0,20.0,760.8,760.6,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:37:22,40.4,55,20.0,98,19.7,20.0,20.0,760.8,760.6,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:38:22,40.4,55,20.0,98,19.7,20.0,20.0,760.8,760.6,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:39:22,40.4,55,20.0,98,19.7,20.0,20.0,760.6,760.5,0.7,1.1,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:40:22,40.4,55,20.0,98,19.7,20.0,20.0,760.7,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:41:22,40.4,55,20.0,98,19.7,20.0,20.0,760.7,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:42:22,40.4,55,20.0,98,19.7,20.0,20.0,760.5,760.3,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:43:22,40.4,55,20.0,98,19.7,20.0,20.0,760.6,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:44:22,40.4,55,20.1,98,19.8,20.1,20.1,760.8,760.6,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:45:22,40.4,55,20.1,98,19.8,20.1,20.1,760.7,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:46:22,40.4,55,20.1,98,19.8,20.1,20.1,760.8,760.7,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:47:22,40.4,55,20.1,98,19.8,20.1,20.1,760.6,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:48:22,40.4,55,20.0,98,19.7,20.0,20.0,760.7,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:49:22,40.4,55,20.0,98,19.7,20.0,20.0,760.8,760.7,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:50:22,40.4,55,19.9,98,19.6,19.9,19.9,760.7,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:51:22,40.4,55,19.9,98,19.6,19.9,19.9,760.6,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:52:22,40.4,55,19.9,98,19.6,19.9,19.9,760.7,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:53:22,40.4,55,19.9,98,19.6,19.9,19.9,760.8,760.7,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:54:22,40.4,55,20.0,98,19.7,20.0,20.0,760.6,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:55:22,40.4,55,20.0,98,19.7,20.0,20.0,760.8,760.6,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:56:22,40.4,55,20.0,98,19.7,20.0,20.0,760.8,760.6,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:57:22,40.4,55,20.0,98,19.7,20.0,20.0,760.8,760.6,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:58:22,40.4,55,20.0,99,19.9,20.0,20.0,760.7,760.5,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 22:59:22,40.4,55,20.0,99,19.9,20.0,20.0,760.8,760.7,0,0,110,11.1,0,0.3,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:00:22,40.4,55,20.0,99,19.9,20.0,20.0,760.8,760.6,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:01:22,40.4,55,20.0,99,19.9,20.0,20.0,760.7,760.5,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:02:22,40.4,55,20.0,99,19.9,20.0,20.0,760.7,760.5,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:03:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:04:22,40.4,55,20.0,99,19.9,20.0,20.0,760.8,760.6,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:05:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:06:22,40.4,55,20.0,99,19.9,20.0,20.0,760.9,760.8,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:07:22,40.4,55,20.0,99,19.9,20.0,20.0,760.7,760.5,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:08:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:09:22,40.4,55,20.0,99,19.9,20.0,20.0,760.8,760.6,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:10:22,40.4,55,20.0,99,19.9,20.0,20.0,760.7,760.5,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:11:22,40.4,55,20.0,99,19.9,20.0,20.0,760.7,760.5,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:12:22,40.4,55,20.0,99,19.9,20.0,20.0,760.7,760.5,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:13:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:14:22,40.4,55,20.0,99,19.9,20.0,20.0,760.7,760.5,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:15:22,40.4,55,20.0,99,19.9,20.0,20.0,760.5,760.4,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:16:22,40.4,55,20.0,99,19.9,20.0,20.0,760.7,760.5,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:17:22,40.4,55,20.0,99,19.9,20.0,20.0,760.8,760.6,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:18:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:19:22,40.4,55,20.0,99,19.9,20.0,20.0,760.5,760.4,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:20:22,40.4,55,20.0,99,19.9,20.0,20.0,760.8,760.6,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:21:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.1,0,0,8.7,14.4,14.4,85.5,85.5,0,0,-,6553,-,-
2024/12/03 23:22:22,40.4,55,20.0,99,19.9,20.0,20.0,760.5,760.4,0,0,110,11.4,1.8,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:23:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.4,1.8,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:24:22,40.4,55,20.0,99,19.9,20.0,20.0,760.8,760.7,0,0,110,11.4,1.8,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:25:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.4,1.8,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:26:22,40.4,55,20.0,99,19.9,20.0,20.0,760.8,760.6,0,0,110,11.4,1.8,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:27:22,40.4,55,20.0,99,19.9,20.0,20.0,760.8,760.6,0,0,110,11.4,1.8,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:28:22,40.4,55,20.0,99,19.9,20.0,20.0,760.7,760.5,0,0,110,11.4,1.8,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:29:22,40.4,55,20.0,99,19.9,20.0,20.0,760.5,760.4,0,0,110,11.4,1.8,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:30:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.4,1.8,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:31:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.4,1.8,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:32:22,40.4,55,20.0,99,19.9,20.0,20.0,760.8,760.6,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:33:22,40.4,55,20.0,99,19.9,20.0,20.0,760.5,760.4,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:34:22,40.4,55,20.0,99,19.9,20.0,20.0,760.7,760.5,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:35:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:36:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:37:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:38:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:39:22,40.4,55,20.0,99,19.9,20.0,20.0,760.5,760.3,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:40:22,40.4,55,20.0,99,19.9,20.0,20.0,760.5,760.4,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:41:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:42:22,40.4,55,20.0,99,19.9,20.0,20.0,760.7,760.5,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:43:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:44:22,40.4,55,20.0,99,19.9,20.0,20.0,760.5,760.4,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:45:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:46:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:47:22,40.4,55,20.0,99,19.9,20.0,20.0,760.5,760.4,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:48:22,40.4,55,20.0,99,19.9,20.0,20.0,760.5,760.4,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:49:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:50:22,40.4,55,20.0,99,19.9,20.0,20.0,760.5,760.4,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:51:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:52:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:53:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:54:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:55:22,40.4,55,20.0,99,19.9,20.0,20.0,760.4,760.2,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:56:22,40.4,55,20.0,99,19.9,20.0,20.0,760.6,760.5,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:57:22,40.4,55,20.0,99,19.9,20.0,20.0,760.5,760.3,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:58:22,40.4,55,20.0,99,19.9,20.0,20.0,760.7,760.5,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/03 23:59:22,40.4,55,20.0,99,19.9,20.0,20.0,760.7,760.5,0,0,110,11.4,0,0.3,9.0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/04 0:00:22,40.4,55,20.1,99,20.0,20.1,20.1,760.5,760.4,0.1,1.1,110,11.4,0,0,0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/04 0:01:22,40.4,55,20.1,99,20.0,20.1,20.1,760.5,760.3,0.7,1.1,110,11.4,0,0,0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/04 0:02:22,40.4,55,20.1,99,20.0,20.1,20.1,760.5,760.3,0,0,110,11.4,0,0,0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/04 0:03:22,40.4,55,20.1,99,20.0,20.1,20.1,760.5,760.4,0.1,1.1,110,11.4,0,0,0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/04 0:04:22,40.4,55,20.1,99,20.0,20.1,20.1,760.6,760.5,0,0,110,11.4,0,0,0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/04 0:05:22,40.4,55,20.1,99,20.0,20.1,20.1,760.6,760.5,0,0,110,11.4,0,0,0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/04 0:06:22,40.4,55,20.1,99,20.0,20.1,20.1,760.5,760.4,0.3,1.1,110,11.4,0,0,0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/04 0:07:22,40.4,55,20.1,99,20.0,20.1,20.1,760.6,760.5,0,0,110,11.4,0,0,0,14.7,14.7,85.8,85.8,0,0,-,6553,-,-
2024/12/04 0:08:22,40.4,55,20.1,99,20.0,20.1,20.1,760.8,760.6,0.8,1.1,110,11.7,1.8,0.3,0.3,15.0,15.0,86.1,86.1,0,0,-,6553,-,-
2024/12/04 0:09:22,40.4,55,20.1,99,20.0,20.1,20.1,760.6,760.5,0,0,110,11.7,1.8,0.3,0.3,15.0,15.0,86.1,86.1,0,0,-,6553,-,-
