Time,Indoor Temperature(C),Indoor Humidity(%),Outdoor Temperature(C),Outdoor Humidity(%),Dew Point(C),Wind Chill(C),Heat Index(C),ABS Pressure(mmhg),REL Pressure(mmhg),Wind(m/s),Gust(m/s),Wind Direction(deg),Rain Event(mm),Rain Rate(mm/h),Hour Rain(mm),Daily Rain(mm),Weekly Rain(mm),Monthly Rain(mm),Yearly Rain(mm),Total Rain(mm),Solar Rad(w/m2),UVI,Soilmoisture(%),PM2.5(ug/m3),leafwetness(%),Temperature(C) 
2024/11/27 21:01:22,40.4,55,24.8,98,24.5,24.8,24.8,756.3,756.2,0,0,139,26.7,0,0,5.4,26.7,26.7,26.7,26.7,0,0,-,6553,-,-
2024/11/27 21:02:22,40.4,55,24.9,98,24.6,24.9,24.9,756.2,756.0,0,0,140,26.7,0,0,5.4,26.7,26.7,26.7,26.7,0,0,-,6553,-,-
2024/11/27 21:03:22,40.4,55,24.9,98,24.6,24.9,24.9,756.3,756.1,0,0,140,26.7,0,0,5.4,26.7,26.7,26.7,26.7,0,0,-,6553,-,-
2024/11/27 21:04:22,40.4,55,24.9,98,24.6,24.9,24.9,756.2,756.0,0,0,140,26.7,0,0,5.4,26.7,26.7,26.7,26.7,0,0,-,6553,-,-
2024/11/27 21:05:22,40.4,55,24.9,98,24.6,24.9,24.9,756.0,755.9,0,0,139,26.7,0,0,5.4,26.7,26.7,26.7,26.7,0,0,-,6553,-,-
2024/11/27 21:06:22,40.4,55,24.8,98,24.5,24.8,24.8,756.2,756.0,0,0,140,26.7,0,0,5.4,26.7,26.7,26.7,26.7,0,0,-,6553,-,-
2024/11/27 21:07:22,40.4,55,24.8,98,24.5,24.8,24.8,756.1,756.0,0,0,139,26.7,0,0,5.4,26.7,26.7,26.7,26.7,0,0,-,6553,-,-
2024/11/27 21:08:22,40.4,55,24.8,98,24.5,24.8,24.8,756.0,755.9,0,0,139,26.7,0,0,5.4,26.7,26.7,26.7,26.7,0,0,-,6553,-,-
2024/11/27 21:09:22,40.4,55,24.8,98,24.5,24.8,24.8,756.2,756.0,0,0,139,26.7,0,0,5.4,26.7,26.7,26.7,26.7,0,0,-,6553,-,-
2024/11/27 21:10:22,40.4,55,24.7,98,24.4,24.7,24.7,756.1,756.0,0,0,139,26.7,0,0,5.4,26.7,26.7,26.7,26.7,0,0,-,6553,-,-
2024/11/27 21:11:22,40.4,55,24.7,98,24.4,24.7,24.7,756.0,755.8,0,0,139,26.7,0,0,5.4,26.7,26.7,26.7,26.7,0,0,-,6553,-,-
2024/11/27 21:12:22,40.4,55,24.7,98,24.4,24.7,24.7,756.0,755.9,0,0,139,26.7,0,0,5.4,26.7,26.7,26.7,26.7,0,0,-,6553,-,-
2024/11/27 21:13:22,40.4,55,24.7,98,24.4,24.7,24.7,756.2,756.0,0,0,139,26.7,0,0,5.4,26.7,26.7,26.7,26.7,0,0,-,6553,-,-
2024/11/27 21:14:22,40.4,55,24.7,98,24.4,24.7,24.7,756.2,756.0,0,0,139,26.7,0,0,5.4,26.7,26.7,26.7,26.7,0,0,-,6553,-,-
2024/11/27 21:15:22,40.4,55,24.7,98,24.4,24.7,24.7,756.0,755.8,0,0,139,26.7,0,0,5.4,26.7,26.7,26.7,26.7,0,0,-,6553,-,-
2024/11/27 21:16:22,40.4,55,24.7,98,24.4,24.7,24.7,756.1,756.0,0,0,139,26.7,0,0,5.4,26.7,26.7,26.7,26.7,0,0,-,6553,-,-
2024/11/27 21:17:22,40.4,55,24.7,98,24.4,24.7,24.7,756.0,755.9,0,0,139,26.7,0,0,5.4,26.7,26.7,26.7,26.7,0,0,-,6553,-,-
2024/11/27 21:18:22,40.4,55,24.7,98,24.4,24.7,24.7,756.1,756.0,0,0,139,27.0,1.8,0.3,5.7,27.0,27.0,27.0,27.0,0,0,-,6553,-,-
2024/11/27 21:19:22,40.4,55,24.8,98,24.5,24.8,24.8,756.2,756.0,0,0,139,27.0,1.8,0.3,5.7,27.0,27.0,27.0,27.0,0,0,-,6553,-,-
2024/11/27 21:20:22,40.4,55,24.8,98,24.5,24.8,24.8,756.1,756.0,0,0,139,27.0,1.8,0.3,5.7,27.0,27.0,27.0,27.0,0,0,-,6553,-,-
2024/11/27 21:21:22,40.4,55,24.8,98,24.5,24.8,24.8,756.2,756.0,0,0,139,27.3,3.6,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:22:22,40.4,55,24.8,98,24.5,24.8,24.8,756.1,756.0,0,0,139,27.3,3.6,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:23:22,40.4,55,24.8,98,24.5,24.8,24.8,756.2,756.0,0,0,139,27.3,3.6,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:24:22,40.4,55,24.7,98,24.4,24.7,24.7,756.0,755.9,0,0,139,27.3,3.6,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:25:22,40.4,55,24.7,98,24.4,24.7,24.7,756.1,756.0,0,0,139,27.3,3.6,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:26:22,40.4,55,24.7,98,24.4,24.7,24.7,756.0,755.8,0,0,139,27.3,3.6,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:27:22,40.4,55,24.8,98,24.5,24.8,24.8,755.9,755.7,0,0,140,27.3,3.6,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:28:22,40.4,55,24.8,98,24.5,24.8,24.8,756.1,756.0,0.3,1.1,140,27.3,3.6,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:29:22,40.4,55,24.8,98,24.5,24.8,24.8,756.0,755.9,0,0,140,27.3,1.8,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:30:22,40.4,55,24.8,98,24.5,24.8,24.8,755.8,755.7,0,0,140,27.3,1.8,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:31:22,40.4,55,24.8,98,24.5,24.8,24.8,755.8,755.7,0,0,140,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:32:22,40.4,55,24.8,98,24.5,24.8,24.8,756.0,755.8,0,0,140,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:33:22,40.4,55,24.7,98,24.4,24.7,24.7,755.7,755.6,0,0,140,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:34:22,40.4,55,24.7,98,24.4,24.7,24.7,755.9,755.7,0,0,140,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:35:22,40.4,55,24.7,98,24.4,24.7,24.7,755.9,755.7,0,0,140,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:36:22,40.4,55,24.7,98,24.4,24.7,24.7,755.7,755.6,0,0,140,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:37:22,40.4,55,24.7,98,24.4,24.7,24.7,755.8,755.7,0,0,140,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:38:22,40.4,55,24.7,98,24.4,24.7,24.7,755.7,755.5,0,0,140,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:39:22,40.4,55,24.7,98,24.4,24.7,24.7,755.8,755.7,0,0,140,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:40:22,40.4,55,24.7,98,24.4,24.7,24.7,755.8,755.7,0,0,140,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:41:22,40.4,55,24.7,98,24.4,24.7,24.7,755.7,755.6,0,0,140,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:42:22,40.4,55,24.7,98,24.4,24.7,24.7,755.9,755.7,0,0,140,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:43:22,40.4,55,24.7,98,24.4,24.7,24.7,755.7,755.6,0,0,140,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:44:22,40.4,55,24.7,98,24.4,24.7,24.7,755.9,755.7,0,0,140,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:45:22,40.4,55,24.8,98,24.5,24.8,24.8,755.7,755.6,0.6,1.1,140,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:46:22,40.4,55,24.8,98,24.5,24.8,24.8,755.7,755.6,0.3,1.1,234,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:47:22,40.4,55,24.8,98,24.5,24.8,24.8,755.9,755.7,0,0,234,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:48:22,40.4,55,24.8,98,24.5,24.8,24.8,755.7,755.6,0,0,234,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:49:22,40.4,55,24.8,98,24.5,24.8,24.8,756.0,755.8,0,0,234,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:50:22,40.4,55,24.8,98,24.5,24.8,24.8,756.0,755.8,0,0,233,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:51:22,40.4,55,24.8,98,24.5,24.8,24.8,755.9,755.7,0,0,233,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:52:22,40.4,55,24.8,98,24.5,24.8,24.8,755.9,755.7,0,0,234,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:53:22,40.4,55,24.9,98,24.6,24.9,24.9,755.8,755.7,0.3,1.1,234,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:54:22,40.4,55,24.9,98,24.6,24.9,24.9,755.7,755.6,1.7,2.2,269,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:55:22,40.4,55,24.9,98,24.6,24.9,24.9,755.8,755.7,0,0,269,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:56:22,40.4,55,24.9,98,24.6,24.9,24.9,755.9,755.7,0,0,269,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:57:22,40.4,55,24.9,98,24.6,24.9,24.9,755.7,755.6,0,0,269,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:58:22,40.4,55,24.9,98,24.6,24.9,24.9,755.8,755.7,0.3,1.1,267,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 21:59:22,40.4,55,24.9,98,24.6,24.9,24.9,755.9,755.7,0,0,267,27.3,0,0.6,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:00:22,40.4,55,24.9,98,24.6,24.9,24.9,755.7,755.5,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:01:22,40.4,55,24.9,98,24.6,24.9,24.9,755.8,755.7,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:02:22,40.4,55,24.9,98,24.6,24.9,24.9,755.8,755.7,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:03:22,40.4,55,24.9,98,24.6,24.9,24.9,755.7,755.5,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:04:22,40.4,55,24.8,98,24.5,24.8,24.8,755.7,755.5,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:05:22,40.4,55,24.8,98,24.5,24.8,24.8,755.5,755.4,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:06:22,40.4,55,24.8,98,24.5,24.8,24.8,755.6,755.4,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:07:22,40.4,55,24.8,98,24.5,24.8,24.8,755.5,755.4,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:08:22,40.4,55,24.8,98,24.5,24.8,24.8,755.4,755.3,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:09:22,40.4,55,24.8,98,24.5,24.8,24.8,755.6,755.4,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:10:22,40.4,55,24.8,98,24.5,24.8,24.8,755.7,755.5,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:11:22,40.4,55,24.8,98,24.5,24.8,24.8,755.6,755.4,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:12:22,40.4,55,24.9,98,24.6,24.9,24.9,755.7,755.5,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:13:22,40.4,55,24.9,98,24.6,24.9,24.9,755.6,755.4,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:14:22,40.4,55,24.8,98,24.5,24.8,24.8,755.5,755.4,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:15:22,40.4,55,24.8,98,24.5,24.8,24.8,755.4,755.3,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:16:22,40.4,55,24.8,98,24.5,24.8,24.8,755.6,755.4,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:17:22,40.4,55,24.8,98,24.5,24.8,24.8,755.7,755.5,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:18:22,40.4,55,24.7,98,24.4,24.7,24.7,755.9,755.7,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:19:22,40.4,55,24.7,98,24.4,24.7,24.7,755.7,755.6,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:20:22,40.4,55,24.6,98,24.3,24.6,24.6,755.9,755.7,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:21:22,40.4,55,24.6,98,24.3,24.6,24.6,755.9,755.7,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:22:22,40.4,55,24.6,98,24.3,24.6,24.6,755.9,755.7,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:23:22,40.4,55,24.7,98,24.4,24.7,24.7,755.8,755.7,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:24:22,40.4,55,24.7,98,24.4,24.7,24.7,755.8,755.7,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:25:22,40.4,55,24.7,98,24.4,24.7,24.7,755.9,755.7,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:26:22,40.4,55,24.7,98,24.4,24.7,24.7,756.0,755.8,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:27:22,40.4,55,24.6,98,24.3,24.6,24.6,755.8,755.7,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:28:22,40.4,55,24.6,98,24.3,24.6,24.6,755.9,755.7,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:29:22,40.4,55,24.6,98,24.3,24.6,24.6,756.0,755.8,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:30:22,40.4,55,24.6,98,24.3,24.6,24.6,755.9,755.7,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:31:22,40.4,55,24.6,98,24.3,24.6,24.6,755.7,755.6,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:32:22,40.4,55,24.6,98,24.3,24.6,24.6,755.8,755.7,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:33:22,40.4,55,24.6,98,24.3,24.6,24.6,755.5,755.4,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:34:22,40.4,55,24.6,98,24.3,24.6,24.6,755.8,755.7,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:35:22,40.4,55,24.6,98,24.3,24.6,24.6,755.7,755.6,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:36:22,40.4,55,24.5,98,24.2,24.5,24.5,755.7,755.5,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:37:22,40.4,55,24.5,98,24.2,24.5,24.5,755.5,755.4,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:38:22,40.4,55,24.4,98,24.1,24.4,24.4,755.7,755.5,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:39:22,40.4,55,24.4,98,24.1,24.4,24.4,755.5,755.4,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:40:22,40.4,55,24.4,98,24.1,24.4,24.4,755.5,755.4,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:41:22,40.4,55,24.4,98,24.1,24.4,24.4,755.6,755.4,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:42:22,40.4,55,24.6,98,24.3,24.6,24.6,755.4,755.3,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:43:22,40.4,55,24.6,98,24.3,24.6,24.6,755.7,755.5,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:44:22,40.4,55,24.6,98,24.3,24.6,24.6,755.7,755.5,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:45:22,40.4,55,24.6,98,24.3,24.6,24.6,755.4,755.3,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:46:22,40.4,55,24.5,98,24.2,24.5,24.5,755.6,755.4,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:47:22,40.4,55,24.5,98,24.2,24.5,24.5,755.6,755.4,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:48:22,40.4,55,24.5,98,24.2,24.5,24.5,755.7,755.5,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:49:22,40.4,55,24.5,98,24.2,24.5,24.5,755.5,755.4,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:50:22,40.4,55,24.5,98,24.2,24.5,24.5,755.5,755.4,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:51:22,40.4,55,24.4,98,24.1,24.4,24.4,755.5,755.4,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:52:22,40.4,55,24.4,98,24.1,24.4,24.4,755.4,755.3,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:53:22,40.4,55,24.4,98,24.1,24.4,24.4,755.5,755.4,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:54:22,40.4,55,24.4,98,24.1,24.4,24.4,755.4,755.3,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:55:22,40.4,55,24.4,98,24.1,24.4,24.4,755.5,755.4,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:56:22,40.4,55,24.4,98,24.1,24.4,24.4,755.5,755.4,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:57:22,40.4,55,24.4,98,24.1,24.4,24.4,755.4,755.2,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:58:22,40.4,55,24.4,98,24.1,24.4,24.4,755.4,755.3,0,0,267,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 22:59:22,40.4,55,24.4,98,24.1,24.4,24.4,755.3,755.1,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:00:22,40.4,55,24.4,98,24.1,24.4,24.4,755.4,755.2,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:01:22,40.4,55,24.3,98,24.0,24.3,24.3,755.3,755.1,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:02:22,40.4,55,24.3,98,24.0,24.3,24.3,755.4,755.2,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:03:22,40.4,55,24.3,98,24.0,24.3,24.3,755.4,755.3,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:04:22,40.4,55,24.3,98,24.0,24.3,24.3,755.4,755.2,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:05:22,40.4,55,24.3,98,24.0,24.3,24.3,755.3,755.1,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:06:22,40.4,55,24.3,98,24.0,24.3,24.3,755.4,755.2,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:07:22,40.4,55,24.2,98,23.9,24.2,24.2,755.4,755.3,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:08:22,40.4,55,24.2,98,23.9,24.2,24.2,755.3,755.1,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:09:22,40.4,55,24.2,98,23.9,24.2,24.2,755.4,755.2,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:10:22,40.4,55,24.1,98,23.8,24.1,24.1,755.1,755.0,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:11:22,40.4,55,24.1,98,23.8,24.1,24.1,755.4,755.2,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:12:22,40.4,55,24.1,98,23.8,24.1,24.1,755.2,755.1,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:13:22,40.4,55,24.1,98,23.8,24.1,24.1,755.2,755.1,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:14:22,40.4,55,24.2,98,23.9,24.2,24.2,755.2,755.1,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:15:22,40.4,55,24.2,98,23.9,24.2,24.2,755.1,755.0,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:16:22,40.4,55,24.2,98,23.9,24.2,24.2,755.1,755.0,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:17:22,40.4,55,24.1,98,23.8,24.1,24.1,755.1,755.0,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:18:22,40.4,55,24.1,98,23.8,24.1,24.1,755.4,755.2,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:19:22,40.4,55,24.1,98,23.8,24.1,24.1,755.1,755.0,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:20:22,40.4,55,24.1,98,23.8,24.1,24.1,755.2,755.1,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:21:22,40.4,55,24.0,98,23.7,24.0,24.0,755.2,755.1,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:22:22,40.4,55,24.0,98,23.7,24.0,24.0,755.1,754.9,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:23:22,40.4,55,24.0,98,23.7,24.0,24.0,755.1,755.0,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:24:22,40.4,55,24.0,98,23.7,24.0,24.0,755.2,755.1,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:25:22,40.4,55,24.0,98,23.7,24.0,24.0,755.1,755.0,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:26:22,40.4,55,24.0,98,23.7,24.0,24.0,755.1,755.0,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
2024/11/27 23:27:22,40.4,55,24.1,98,23.8,24.1,24.1,755.1,755.0,0,0,268,27.3,0,0,6.0,27.3,27.3,27.3,27.3,0,0,-,6553,-,-
